MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
5.150042821704204e-5,1,0.008211,3.00483593491227,3.0180173357166424,0.9718953097444291,0.0,0.009486164116350827,0.0,0.0272858138340249,0.0
5.150042821704204e-5,1,0.008212,3.004835801177581,3.018014804420562,0.9718954326559118,0.0,0.009487379692438546,0.0,0.027286827278152143,0.0
5.150042821704204e-5,1,0.008213,3.004835667426741,3.0180122725701275,0.971895555593417,0.0,0.009488595289133726,0.0,0.027287840780103583,0.0
5.150042821704204e-5,1,0.008214,3.0048355336597505,3.018009740165224,0.9718956785569469,0.0,0.009489810906438184,0.0,0.02728885433986353,0.0
5.150042821704204e-5,1,0.008215,3.004835399876608,3.018007207205734,0.9718958015465046,0.0,0.009491026544353732,0.0,0.02728986795741809,0.0
5.150042821704204e-5,1,0.008216,3.004835266077315,3.0180046736915567,0.9718959245620932,0.0,0.009492242202882185,0.0,0.02729088163274803,0.0
5.150042821704204e-5,1,0.008217,3.004835132261872,3.018002139622583,0.9718960476037158,0.0,0.009493457882025354,0.0,0.027291895365835723,0.0
5.150042821704204e-5,1,0.008218,3.004834998430277,3.017999604998667,0.9718961706713749,0.0,0.009494673581785053,0.0,0.02729290915667219,0.0
5.150042821704204e-5,1,0.008219,3.004834864582532,3.017997069819737,0.971896293765074,0.0,0.009495889302163095,0.0,0.027293923005233423,0.0
5.150042821704204e-5,1,0.00822,3.0048347307186365,3.017994534085662,0.9718964168848158,0.0,0.009497105043161293,0.0,0.027294936911506012,0.0
5.150042821704204e-5,1,0.008221,3.0048345968385903,3.017991997796309,0.9718965400306029,0.0,0.009498320804781456,0.0,0.027295950875478675,0.0
5.150042821704204e-5,1,0.008222,3.0048344629423935,3.017989460951596,0.9718966632024387,0.0,0.009499536587025405,0.0,0.027296964897129038,0.0
5.150042821704204e-5,1,0.008223,3.004834329030046,3.0179869235514,0.9718967864003264,0.0,0.009500752389894944,0.0,0.027297978976442566,0.0
