MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
3.003480593992993e-6,2,0.000137,3.0008188755866296,3.102498960766557,1.0083805221955238,0.0,0.00012783600320444077,0.0,0.009757684246419788,-0.0
3.003480593992993e-6,2,0.000138,3.0008188733283285,3.1024985958518565,1.008380495613158,0.0,0.00012876907618201367,0.0,0.009757773911500801,-0.0
3.003480593992993e-6,2,0.000139,3.0008188710535952,3.1024982282792024,1.0083804688374203,0.0,0.00012970214836292957,0.0,0.009757864228549218,-0.0
3.003480593992993e-6,2,0.00014,3.0008188687624293,3.1024978580487597,1.0083804418683142,0.0,0.00013063521974143245,0.0,0.009757955197536474,-0.0
3.003480593992993e-6,2,0.000141,3.00081886645483,3.1024974851602094,1.0083804147058346,0.0,0.00013156829031176685,0.0,0.00975804681849405,-0.0
3.003480593992993e-6,2,0.000142,3.0008188641307982,3.102497109613526,1.0083803873499817,0.0,0.00013250136006817743,0.0,0.009758139091399656,-0.0
3.003480593992993e-6,2,0.000143,3.0008188617903317,3.1024967314086593,1.0083803598007552,0.0,0.00013343442900490943,0.0,0.009758232016251287,-0.0
3.003480593992993e-6,2,0.000144,3.000818859433433,3.102496350545594,1.0083803320581557,0.0,0.00013436749711620831,0.0,0.009758325593034719,-0.0
3.003480593992993e-6,2,0.000145,3.0008188570601004,3.1024959670242467,1.008380304122181,0.0,0.00013530056439632005,0.0,0.009758419821755748,-0.0
3.003480593992993e-6,2,0.000146,3.000818854670334,3.1024955808443164,1.008380275992828,0.0,0.0001362336308394909,0.0,0.009758514702423076,-0.0
3.003480593992993e-6,2,0.000147,3.0008188522641333,3.1024951920057826,1.0083802476700965,0.0,0.00013716669643996753,0.0,0.00975861023502665,-0.0
3.003480593992993e-6,2,0.000148,3.000818849841499,3.1024948005087922,1.0083802191539888,0.0,0.00013809976119199697,0.0,0.009758706419544023,-0.0
3.003480593992993e-6,2,0.000149,3.0008188474024307,3.1024944063530824,1.0083801904445013,0.0,0.00013903282508982668,0.0,0.009758803255983614,-0.0
3.003480593992993e-6,2,0.00015,3.0008188449469255,3.1024940095383817,1.008380161541631,0.0,0.00013996588812770452,0.0,0.009758900744365282,-0.0
